,blueFirstBlood,blueKills,blueDeaths,blueGoldDiff,blueExperienceDiff,blueWardsPlacedDiff,blueWardsDestroyedDiff,blueAvgLevelDiff,blueAssistsDiff,blueTotalMinionsKilledDiff,blueTotalJungleMinionsKilledDiff,blueEliteMonstersDiff,blueDragonsDiff,blueHeraldsDiff,blueTowersDestroyedDiff,blueWins
4413,0,7,5,-435,-960,-22,-1,0.0,2,-12,-29,1,1,0,0,0
9234,0,2,2,699,753,1,3,0.0,-1,-5,14,-1,-1,0,0,1
246,1,7,7,-346,-358,-19,0,-0.20000000000000018,-1,27,-23,0,0,0,0,0
8156,0,5,6,-3967,-3114,5,1,-0.40000000000000036,0,-67,-8,0,0,0,-2,0
5069,0,5,7,-928,-1753,19,0,-0.40000000000000036,3,-28,-4,1,1,0,0,1
2845,0,8,5,1339,1176,-26,6,0.40000000000000036,7,5,8,2,1,0,0,0
6534,0,1,6,-2619,-1215,-33,0,-0.40000000000000036,-8,-25,-4,-1,-1,0,0,0
6778,0,7,2,2333,1998,2,1,0.6000000000000005,4,2,-9,-1,-1,0,0,1
8891,0,3,6,-1287,-746,27,-1,0.0,-3,-2,6,0,-1,0,0,0
2987,1,4,2,886,355,-27,16,0.0,2,6,-3,1,1,0,0,1
1586,0,5,6,-687,-372,-9,1,-0.40000000000000036,-2,-29,20,-1,-1,0,0,0
6994,0,13,3,3330,3501,-2,2,0.7999999999999998,8,5,-2,1,1,0,0,1
846,0,2,4,-1724,-262,-8,-2,-0.20000000000000018,-2,-19,-8,2,1,0,0,0
7266,1,10,6,1894,99,4,-2,0.20000000000000018,7,20,-9,1,1,0,0,1
8757,0,6,13,-2154,-2348,0,0,-0.6000000000000005,-8,-16,6,0,0,0,0,0
4141,1,11,6,1493,33,-3,4,-0.20000000000000018,3,23,0,1,1,0,0,1
1682,1,5,1,811,881,-1,1,0.20000000000000018,6,-14,-11,1,1,0,0,0
6265,1,7,2,4003,3255,24,4,1.0,9,7,15,1,0,0,0,0
5437,0,2,8,-4527,-3126,2,-2,-0.6000000000000005,-5,-31,-12,-1,-1,0,0,0
908,1,5,4,412,93,-15,-2,0.0,2,-7,-9,1,1,0,0,0
257,0,3,8,-2919,-2318,-1,0,-0.40000000000000036,-5,-13,-9,-1,-1,0,0,1
8838,1,8,4,2957,1677,-2,-1,0.40000000000000036,2,34,11,1,1,0,0,0
6075,1,8,4,857,22,0,3,0.0,6,-27,0,1,1,0,0,1
8202,0,7,5,800,-237,1,2,0.0,1,-28,-4,1,1,0,0,0
2287,0,7,8,-508,-1385,-3,5,0.0,2,3,-12,0,0,0,0,0
2967,0,6,9,-1207,606,-8,0,0.20000000000000018,-7,5,15,1,1,0,0,1
3151,1,10,7,617,128,4,2,0.0,0,26,-2,1,1,0,0,0
9856,1,10,2,4693,2968,3,0,0.39999999999999947,11,53,4,0,0,0,0,1
8813,0,4,2,1019,1368,-10,4,0.20000000000000018,-1,37,-9,-1,-1,0,0,1
3781,0,4,7,-2076,-679,2,0,-0.20000000000000018,-4,-11,8,0,0,0,0,0
5098,1,10,6,1722,1514,16,2,0.39999999999999947,3,21,3,2,1,0,0,1
7447,1,10,5,1428,463,-32,-2,0.0,-1,-4,11,-1,-1,0,0,1
4636,0,2,7,-2809,-2023,-2,-4,-0.39999999999999947,-3,-19,-4,1,1,0,0,0
9423,1,7,4,435,564,1,0,0.20000000000000018,3,-60,-8,-1,-1,0,0,0
8381,1,3,2,47,-264,58,4,0.20000000000000018,5,-24,-8,-1,-1,0,0,0
4982,1,3,6,-1995,-1194,-4,-1,-0.40000000000000036,-10,-33,7,0,0,0,0,0
3183,1,7,3,1070,1731,-1,2,0.40000000000000036,8,28,-24,-1,0,1,-1,1
1159,1,4,4,-112,-812,3,-1,-0.20000000000000018,0,-1,-10,-1,-1,0,0,1
8806,1,5,3,713,851,-19,15,0.20000000000000018,5,-38,33,1,1,0,0,1
2657,1,10,6,1510,151,2,2,0.20000000000000018,5,-15,5,1,1,0,0,0
6977,0,1,7,-2884,-3321,45,1,-0.7999999999999998,-4,-24,-23,-1,-1,0,0,0
8102,1,2,3,-304,-1063,27,-1,-0.20000000000000018,1,-5,1,-1,-1,0,0,1
2555,0,3,6,-2343,-2188,22,2,-0.40000000000000036,3,-38,-28,1,1,0,0,0
2918,0,10,8,1714,1487,28,-6,0.20000000000000018,14,36,12,-1,0,1,0,1
9098,1,7,4,3035,3792,18,0,1.0,3,79,-3,2,1,0,0,1
7532,1,10,10,-790,-1172,140,4,-0.20000000000000018,2,-44,3,0,1,1,0,0
1584,0,3,8,-3132,-1630,-4,-2,0.0,-5,-26,10,-1,-1,0,0,0
7573,1,6,6,-304,-1023,-63,-2,0.0,1,-16,1,-1,-1,0,0,1
3587,0,1,8,-3720,-2126,-1,-1,-0.8000000000000007,-10,-45,31,1,1,0,0,1
7411,0,0,11,-5840,-2412,-2,-4,-0.7999999999999998,-16,-56,22,0,-1,0,0,0
6003,1,4,8,-3004,-3860,-1,-4,-0.6000000000000005,-4,-33,-25,1,1,0,0,0
4105,0,4,5,-1330,-639,0,1,0.0,0,-44,5,1,1,0,0,0
2884,1,4,5,960,813,-4,0,0.40000000000000036,-1,46,-3,1,1,0,0,0
8186,1,6,7,-754,-157,-7,3,0.20000000000000018,-1,-8,1,1,0,0,0,0
206,0,1,14,-7655,-4485,53,-4,-1.2000000000000002,-17,-60,24,1,1,0,-1,0
8745,1,13,3,8532,5876,-1,2,1.6000000000000005,11,78,5,1,1,0,2,1
1993,0,3,8,-2153,-2381,-73,2,-0.6000000000000005,-6,-10,-8,-2,-1,1,0,0
1797,1,8,3,3575,1394,-22,3,0.40000000000000036,11,61,-2,0,1,1,0,1
7469,0,2,8,-2366,-340,-2,2,0.0,-12,9,25,1,0,0,0,0
322,0,4,7,-1075,73,-4,3,0.0,-4,21,9,1,1,0,0,1
8247,1,4,1,3373,2086,0,1,0.40000000000000036,3,8,1,2,1,0,0,1
3502,0,4,8,-2548,-826,0,0,-0.6000000000000005,-8,-11,24,-1,-1,0,0,0
7544,0,5,11,-1546,-710,25,-5,-0.40000000000000036,-4,41,-13,-1,-1,0,0,0
6196,1,8,8,342,-444,89,-2,0.0,1,3,-3,0,-1,0,0,1
5187,1,2,4,-1185,-2402,-4,0,-1.0,-4,-16,2,0,-1,0,0,1
539,0,7,11,-1553,-424,71,0,0.0,-6,-15,-7,-1,-1,0,0,0
4927,1,8,10,-293,-1855,0,-2,-0.40000000000000036,0,-2,-16,-1,-1,0,0,0
2837,0,3,5,-531,28,9,2,-0.20000000000000018,-4,-22,16,-1,-1,0,0,1
2382,0,7,5,23,-338,23,0,0.0,1,-2,0,1,1,0,0,1
2458,0,8,8,257,1665,1,0,0.20000000000000018,-4,-5,4,0,1,1,0,1
7284,0,6,4,791,1138,0,1,0.6000000000000005,3,6,17,1,1,0,0,1
3981,1,13,7,2348,1462,0,0,0.20000000000000018,7,13,-1,0,0,0,0,0
4,0,6,6,-1004,230,58,2,0.0,-1,-15,-10,-1,-1,0,0,0
2903,1,7,8,-50,563,-9,0,0.20000000000000018,0,5,-15,-1,-1,0,0,1
9223,1,6,11,-4370,-4504,2,-5,-0.7999999999999998,-7,-84,-9,-1,-1,0,0,0
9059,0,8,6,1263,590,-28,3,-0.20000000000000018,-2,32,-19,1,1,0,0,1
2782,0,5,5,-1519,-1488,1,2,-0.40000000000000036,-4,17,-38,-1,-1,0,0,0
463,0,8,8,-1327,-789,-3,-6,-0.20000000000000018,0,-23,-20,-1,-1,0,0,1
4093,1,9,3,3039,2335,22,4,0.5999999999999996,8,11,10,1,1,0,0,1
1488,0,3,8,-1876,-2659,-1,-2,-0.6000000000000005,-1,-6,-25,-1,-1,0,0,0
9251,1,11,2,4090,2523,2,1,0.40000000000000036,5,38,-22,1,1,0,0,1
6271,1,10,9,664,515,-5,5,0.20000000000000018,3,-9,9,2,1,0,0,1
6357,0,5,3,1418,716,-2,0,0.5999999999999996,7,-10,28,2,1,0,0,1
3691,0,6,3,1824,638,0,1,-0.20000000000000018,8,-4,3,1,1,0,0,1
4771,1,13,6,3110,1541,-3,1,0.0,6,20,-1,-1,-1,0,0,1
3423,1,5,7,-215,-546,4,-1,-0.20000000000000018,-1,31,-10,-2,-1,1,0,1
4393,0,3,5,352,639,6,0,-0.20000000000000018,-6,31,27,0,0,0,0,0
9676,1,2,3,-539,-852,6,-2,-0.20000000000000018,-3,14,-19,-1,0,1,0,0
8801,0,5,5,1046,815,-2,1,0.40000000000000036,1,9,4,0,-1,0,0,1
6332,0,4,5,-326,315,0,4,-0.20000000000000018,-4,9,-3,0,-1,0,0,0
8074,1,5,6,171,42,-34,1,0.0,-3,8,5,-1,-1,0,0,1
7121,1,9,8,182,-159,3,-3,0.1999999999999993,5,-17,8,1,1,0,0,0
270,0,5,6,-496,-837,2,1,-0.20000000000000018,1,5,17,1,1,0,0,1
404,1,6,6,-303,312,29,-2,0.0,-2,0,-8,0,1,1,0,1
20,1,11,6,2526,1625,2,1,0.20000000000000018,11,-11,-3,1,1,0,0,1
9204,0,0,5,-1958,-1775,-1,-2,-0.40000000000000036,-4,-3,14,-1,-1,0,0,0
7253,0,3,6,-3968,-2461,-1,0,-0.40000000000000036,-4,-43,-28,-2,-1,1,-1,0
8182,1,2,4,305,992,-39,2,0.20000000000000018,-5,33,15,-1,-1,0,0,1
3471,1,7,10,-2662,-2170,24,0,-0.5999999999999996,-9,-25,-11,-1,-1,0,0,0
3029,1,8,6,2489,1473,4,-1,0.40000000000000036,5,55,2,2,1,0,0,1
5543,0,14,10,814,82,-3,1,-0.20000000000000018,9,-23,-18,0,0,0,0,0
2592,1,8,8,-862,-1734,-19,-1,-0.20000000000000018,2,-48,-11,0,1,1,0,1
9536,0,9,10,-1213,848,2,-1,0.20000000000000018,-10,8,3,-1,-1,0,-1,1
500,1,10,6,1417,1171,35,3,0.20000000000000018,0,-34,15,1,1,0,0,1
7470,0,6,6,386,-200,-7,0,0.0,2,30,-1,1,1,0,0,0
5157,0,7,9,-3370,-2779,-4,0,-0.40000000000000036,1,-62,-13,-1,0,1,0,0
1332,1,1,1,92,728,2,0,0.20000000000000018,0,30,0,1,0,0,0,0
4276,1,5,9,9,-1196,20,3,0.20000000000000018,-2,12,16,-1,-1,0,0,0
4633,0,10,12,-1949,-1074,-2,-2,-0.40000000000000036,1,-34,6,1,1,0,0,0
7772,0,5,5,179,-962,-21,-2,-0.40000000000000036,1,11,-4,-2,-1,1,0,0
2340,1,9,6,2094,2937,24,1,0.5999999999999996,2,23,17,0,0,0,0,1
4110,0,9,1,2252,1086,-6,-1,0.0,11,-55,-2,1,0,0,0,1
2777,0,7,15,-3882,-2253,-4,4,-0.5999999999999996,-10,-5,-20,-2,-1,1,0,0
8143,1,12,4,2246,1265,22,0,0.40000000000000036,9,-37,14,2,1,0,0,1
3107,1,8,4,2156,3157,-7,6,0.7999999999999998,-1,9,21,1,0,0,0,1
5679,1,3,7,-1631,-1338,1,0,-0.20000000000000018,-4,29,-4,0,1,1,0,1
6155,0,6,9,299,-1051,2,-1,-0.20000000000000018,-1,8,-5,-1,0,1,0,0
335,1,8,7,525,902,0,3,0.20000000000000018,2,7,0,0,0,0,0,0
2543,1,9,4,3319,5284,33,-13,1.0,-1,67,5,2,1,0,0,0
9332,0,10,7,2370,3795,-1,4,0.5999999999999996,3,21,4,1,1,0,0,1
5328,0,4,7,-3025,-1823,-6,-1,-0.5999999999999996,0,-6,-3,0,1,1,-1,0
6106,0,11,10,878,2182,1,0,0.6000000000000005,6,10,34,1,1,0,0,1
571,0,3,9,-3078,-3306,72,1,-1.2000000000000002,-7,-20,-8,-1,-1,0,0,0
743,0,7,3,-105,1234,2,2,0.5999999999999996,3,2,6,0,1,1,-1,0
3164,1,7,10,-1246,150,-5,1,0.40000000000000036,-5,17,-8,1,1,0,0,1
8625,0,6,6,2139,547,65,0,0.20000000000000018,2,27,-11,0,1,1,1,0
7729,0,2,5,-1402,-90,0,2,0.0,-9,4,-5,-1,-1,0,0,1
1463,1,9,5,2684,1191,-24,0,0.20000000000000018,6,15,22,2,1,0,0,1
7454,1,6,7,1385,-827,-142,0,0.0,4,8,-19,0,1,1,1,0
7526,0,14,3,5019,3765,4,0,0.7999999999999998,15,24,-18,1,0,0,0,1
3662,0,4,6,-856,-642,35,0,0.20000000000000018,1,-26,-11,-1,-1,0,0,1
4928,1,10,1,4545,3714,-1,1,1.2000000000000002,8,4,8,0,0,0,0,1
5409,1,12,7,2473,565,-4,3,0.20000000000000018,7,19,21,1,1,0,0,1
6455,1,5,5,3006,1814,-7,1,0.20000000000000018,1,30,12,0,-1,0,1,1
5422,0,7,8,-873,308,0,1,0.20000000000000018,-1,-11,3,1,1,0,0,0
262,0,11,9,736,266,42,1,-0.20000000000000018,4,20,12,-1,-1,0,0,1
5458,1,6,6,-153,79,92,-3,-0.20000000000000018,-5,13,1,0,-1,0,0,0
4111,0,6,4,596,486,0,4,-0.20000000000000018,-1,30,-25,1,1,0,0,1
4854,0,5,4,254,140,23,0,0.0,2,29,-16,-1,-1,0,0,1
6868,1,4,11,-2936,-2856,4,1,-0.6000000000000005,-9,-29,8,-1,-1,0,0,0
5573,0,6,8,1549,-554,3,-3,0.0,0,0,12,0,0,0,1,1
1900,1,5,9,-1805,-2303,-5,0,-0.5999999999999996,-2,2,-5,-1,-1,0,0,0
7566,1,4,14,-6047,-3060,19,-4,-0.7999999999999998,-18,-33,7,-2,-1,1,-1,0
8803,1,5,9,-2286,-3935,5,-2,-1.1999999999999993,-2,-20,-47,-1,-1,0,0,0
1616,1,11,9,1211,-757,-2,1,-0.20000000000000018,2,-9,-21,-1,-1,0,0,0
9540,1,5,8,-2399,-2317,3,0,-0.40000000000000036,-4,-37,-14,-1,-1,0,0,0
4838,1,6,4,1490,1461,0,0,0.5999999999999996,2,-13,17,1,1,0,0,1
5361,0,6,10,-1753,-1095,-3,-2,0.0,0,-27,4,1,1,0,0,1
159,0,6,6,-355,233,-3,1,0.0,0,-19,8,-1,-1,0,0,1
383,1,7,5,4363,4467,-1,0,1.2000000000000002,0,82,19,1,0,0,2,1
1136,1,6,10,-3134,-2772,19,0,-0.40000000000000036,-2,-22,1,1,1,0,0,1
2205,0,2,5,-931,1384,-72,-1,0.40000000000000036,-3,24,2,1,0,0,0,0
5138,1,11,4,2036,1891,40,1,0.40000000000000036,7,27,-12,1,1,0,0,1
2767,0,14,10,2397,3292,1,-2,0.5999999999999996,15,76,-26,1,1,0,0,1
8261,1,5,1,2508,1742,45,-1,0.39999999999999947,5,-11,25,1,1,0,0,1
471,0,4,8,-2839,18,3,-1,-0.40000000000000036,0,-25,-5,0,1,1,-1,0
7317,1,7,6,338,-272,-13,-1,-0.20000000000000018,-1,-14,-1,-1,-1,0,0,1
4173,1,5,6,-1442,-1048,33,2,-0.20000000000000018,-8,-5,-24,0,-1,0,0,0
7229,1,6,3,1071,-35,-2,2,0.0,6,-18,-19,1,1,0,0,0
1833,1,8,9,240,399,-5,0,0.20000000000000018,-9,-9,14,-1,-1,0,0,1
4311,1,15,7,4882,2906,3,-1,0.7999999999999998,14,29,-8,1,1,0,0,1
6402,0,6,6,-866,259,-5,1,0.0,0,-28,0,-1,-1,0,0,0
5034,1,6,7,683,-208,-3,2,0.40000000000000036,-3,56,0,0,1,1,0,1
1505,1,9,4,1847,1084,1,3,-0.20000000000000018,7,10,1,0,1,1,0,1
6677,0,8,14,-5540,-5343,4,-5,-1.3999999999999995,0,-87,-36,2,1,0,0,0
852,1,6,4,1419,731,-4,-3,0.40000000000000036,6,-16,2,2,1,0,0,1
4945,0,3,7,-2077,-2457,-5,0,-0.6000000000000005,0,-38,-24,-1,-1,0,0,0
7883,1,7,6,-1052,-1064,4,-2,-0.40000000000000036,0,-25,-17,-1,-1,0,0,0
1375,0,8,13,-4100,-3722,-9,-1,-1.0,-3,-48,-31,0,0,0,0,0
6783,1,3,11,-3606,-1971,-2,0,-0.40000000000000036,-16,-8,11,-1,-1,0,0,0
5999,1,8,6,886,684,-27,2,0.20000000000000018,3,-4,13,1,1,0,0,1
412,1,5,7,-67,-1341,-20,-2,-0.6000000000000005,-9,21,20,-1,-1,0,0,0
2430,1,3,4,-755,-1590,35,2,-0.5999999999999996,-3,-21,-8,-1,-1,0,0,1
255,0,14,4,4301,3444,-48,3,0.8000000000000007,17,15,-4,1,1,0,0,1
531,0,7,16,-5377,-3249,2,1,-0.7999999999999998,-16,-58,-18,-2,-1,1,0,0
7092,1,16,5,4266,2910,-9,3,0.5999999999999996,10,-19,23,2,1,0,0,1
4941,0,3,4,-546,1078,-7,1,0.20000000000000018,-4,29,10,-1,-1,0,0,0
4673,1,7,7,559,55,-3,-1,-0.20000000000000018,-3,18,-8,0,-1,0,0,0
9153,0,4,5,-460,935,4,-2,0.0,-2,16,12,0,1,1,0,0
8016,1,5,5,15,-2108,-8,0,-0.20000000000000018,1,-27,1,-1,-1,0,0,1
2551,0,7,3,2460,1934,1,0,0.40000000000000036,8,18,-8,-1,-1,0,0,1
6388,0,7,4,1992,3174,24,-2,0.7999999999999998,0,1,21,-1,-1,0,0,1
7021,1,12,9,2241,1077,41,-1,0.20000000000000018,2,4,0,0,-1,0,0,1
9841,0,6,7,374,1465,25,-4,0.40000000000000036,0,36,22,1,1,0,0,1
5799,1,7,5,1068,-736,4,2,0.20000000000000018,5,11,-5,1,1,0,0,1
4736,0,2,6,-1179,-557,0,-1,0.0,-2,22,4,0,0,0,0,0
5709,1,9,6,1937,766,1,2,0.0,1,1,12,1,1,0,0,1
6784,1,10,2,3807,1830,-1,3,0.40000000000000036,6,27,1,2,1,0,0,1
7589,0,8,8,103,63,-53,3,-0.20000000000000018,2,2,-2,1,1,0,0,0
4554,1,8,7,1283,518,-3,1,0.20000000000000018,3,31,-17,-1,-1,0,0,1
1307,0,8,8,-492,-173,-1,3,-0.40000000000000036,-3,-13,8,1,1,0,0,1
6006,1,10,7,3126,3795,4,0,0.7999999999999998,-2,47,12,1,1,0,1,1
6498,1,6,4,1267,920,9,-1,0.5999999999999996,6,43,-23,1,1,0,0,1
7657,1,12,13,-1963,-1936,-1,-1,-0.6000000000000005,-5,-41,-10,0,-1,0,0,1
1731,1,9,6,2862,1862,25,-1,0.6000000000000005,6,42,5,1,1,0,0,1
3014,0,6,6,-245,330,-2,-1,0.0,-1,11,-6,2,1,0,0,0
2419,0,11,7,1350,577,21,1,0.0,1,-49,6,1,1,0,1,1
6289,1,2,3,856,-268,-103,-1,-0.40000000000000036,-4,11,1,-1,-1,0,0,1
9019,0,2,14,-6147,-1215,-5,0,-0.40000000000000036,-18,6,19,-2,-1,1,-1,0
6063,1,9,5,1367,1620,76,0,0.40000000000000036,5,20,11,0,-1,0,0,1
2408,0,7,3,2391,1726,3,3,0.40000000000000036,9,17,17,1,1,0,0,1
2940,1,10,5,2833,3175,12,-2,0.8000000000000007,0,16,37,0,0,0,0,1
2041,0,3,5,-1501,-878,-2,-2,-0.5999999999999996,-2,16,-20,1,1,0,0,0
1265,1,3,4,-250,489,1,-1,0.1999999999999993,-4,-11,7,2,1,0,0,1
2280,0,5,7,355,-798,-8,1,-0.20000000000000018,1,-10,-9,-2,-1,1,0,0
6062,0,3,4,-942,120,-2,3,0.0,-3,-28,5,0,-1,0,0,1
1313,0,4,3,-1009,-280,0,0,0.0,5,-44,-14,-1,-1,0,0,0
6070,0,3,4,-572,-636,1,-1,-0.20000000000000018,-1,-10,4,-1,-1,0,0,1
8116,1,3,2,1391,214,-2,0,0.0,0,-17,27,-1,-1,0,0,1
9082,1,10,8,-310,570,-11,3,-0.20000000000000018,3,-3,3,0,1,1,0,0
2937,1,9,2,3424,1624,0,2,0.5999999999999996,12,4,8,-1,-1,0,0,1
6481,1,7,6,-323,-992,-38,-1,-0.40000000000000036,-3,14,-9,-1,-1,0,0,1
2685,0,6,4,356,122,3,-3,0.0,3,21,-26,-1,-1,0,0,0
1559,0,4,4,60,-341,-8,-1,-0.39999999999999947,2,-15,-15,-1,-1,0,0,1
7937,1,11,2,4371,3099,-1,2,0.6000000000000005,9,-12,3,1,1,0,0,1
2830,1,3,3,1916,1404,1,-1,0.20000000000000018,0,55,10,0,1,1,0,1
9347,1,10,2,4378,3157,10,-6,0.6000000000000005,10,-11,19,1,1,0,0,1
16,1,10,2,5228,3378,1,-1,0.7999999999999998,6,53,-8,-1,-1,0,0,1
356,1,8,2,3803,2825,23,0,0.5999999999999996,2,37,-6,0,0,0,0,1
1997,0,7,5,0,845,1,-1,0.20000000000000018,-2,-4,-1,1,1,0,0,0
564,0,0,6,-3205,-3400,-17,-4,-1.2000000000000002,-4,-26,7,-1,-1,0,0,0
5143,1,11,3,4280,2681,0,2,0.7999999999999998,7,2,7,1,1,0,0,1
9751,0,5,4,-784,754,33,-7,0.40000000000000036,1,-43,-5,-1,-1,0,0,1
2090,1,5,9,-1126,-601,65,0,0.0,-4,-17,23,0,-1,0,0,0
784,1,7,5,1418,544,-2,1,0.20000000000000018,0,-5,-4,2,1,0,0,0
4473,0,3,5,-1416,63,-1,0,0.0,-6,-17,-17,-1,-1,0,0,0
5058,0,4,7,-758,313,-1,0,0.0,-1,28,5,0,0,0,0,1
8804,0,13,7,3079,2098,1,2,0.5999999999999996,4,45,-23,-1,-1,0,0,1
1687,1,10,7,1059,180,-109,1,0.20000000000000018,10,-9,2,0,1,1,0,0
1261,1,9,9,108,-88,14,-2,0.0,1,-21,11,-1,0,1,0,0
448,0,4,7,-1972,-1010,28,1,-0.20000000000000018,-11,-35,13,1,0,0,0,0
9183,0,4,6,-1949,-1983,-22,0,-0.20000000000000018,-3,-23,3,0,1,1,0,0
7054,1,3,6,-544,154,3,-3,0.20000000000000018,1,14,-6,2,1,0,0,0
1629,0,1,4,-1653,-1289,0,-1,-0.20000000000000018,-3,-23,-4,-1,-1,0,0,0
5567,0,7,5,611,1342,1,2,0.40000000000000036,-3,2,15,-1,-1,0,0,0
5066,1,7,4,1958,3140,22,-4,1.0,1,-22,32,-1,-1,0,0,1
4864,0,2,7,-1966,-3591,-3,5,-0.6000000000000005,1,-6,-17,-1,-1,0,0,0
8610,0,10,6,1093,770,0,4,0.20000000000000018,13,-35,2,0,0,0,0,1
7146,1,4,6,-517,-425,0,0,0.20000000000000018,-5,-19,5,-1,-1,0,0,1
3919,1,6,2,2492,1176,-22,2,0.0,4,42,-7,1,1,0,0,1
308,1,2,4,-318,86,-2,-1,0.20000000000000018,-4,23,20,2,1,0,0,1
7721,1,6,5,192,-1312,5,1,-0.40000000000000036,4,9,-11,1,1,0,0,1
1364,0,4,7,-2611,-1375,-40,0,-0.20000000000000018,-4,-11,-9,-1,-1,0,-1,1
475,0,8,2,4428,3489,-1,2,0.6000000000000005,2,22,6,2,1,0,1,1
3341,1,7,7,-524,-1029,-5,0,-0.20000000000000018,-2,27,-9,-2,-1,1,0,1
8055,0,8,5,302,1420,-1,-1,0.40000000000000036,2,-20,12,0,1,1,0,0
938,1,10,10,987,642,0,1,0.0,9,7,20,1,1,0,0,0
1910,0,11,5,2862,3250,5,1,0.40000000000000036,0,-2,7,0,0,0,0,1
7234,0,8,5,2070,1331,0,2,0.20000000000000018,4,12,0,0,0,0,0,0
220,1,11,4,3806,2161,-2,3,0.40000000000000036,4,2,0,2,1,0,1,1
2012,1,2,5,-1186,-892,5,-2,0.0,-5,27,-3,1,1,0,0,0
4204,1,7,0,3084,3352,26,0,1.0,4,21,7,1,1,0,0,1
1306,1,5,8,-1320,-687,-13,4,-0.40000000000000036,-4,36,-4,-1,0,1,0,0
7281,0,2,7,-2785,-453,19,-1,-0.20000000000000018,-3,4,13,0,1,1,0,0
9643,0,5,5,-152,-537,-4,-1,-0.20000000000000018,-1,29,-17,1,1,0,0,1
5674,0,3,3,-1171,-496,11,0,0.0,1,-14,-4,0,0,0,0,1
6462,1,4,7,-145,120,-36,3,0.20000000000000018,-1,12,5,0,0,0,0,1
1815,1,11,5,2123,1612,-21,3,0.0,5,10,-8,1,1,0,0,1
2890,0,2,6,-3673,-2499,-40,0,-0.6000000000000005,-5,6,-27,-2,-1,1,-1,0
8205,0,11,11,-558,-1482,0,1,-0.5999999999999996,-2,-19,-4,1,1,0,0,0
3928,0,3,4,3156,3919,4,-1,1.2000000000000002,-3,59,28,1,1,0,1,1
698,0,4,9,-1514,-629,-4,5,-0.40000000000000036,0,-14,15,1,1,0,0,1
3638,0,1,4,-2327,-742,-2,5,-0.5999999999999996,-5,9,-1,-1,-1,0,0,0
6915,0,2,5,-1625,-2061,-7,-2,-0.6000000000000005,-4,-11,-16,-2,-1,1,0,0
6333,1,13,6,2663,1537,-6,1,0.6000000000000005,6,-3,3,-1,-1,0,0,1
7420,1,4,8,-322,-716,2,0,-0.40000000000000036,-14,31,20,0,0,0,0,0
4816,1,3,3,-347,-1134,111,1,-0.40000000000000036,-2,-21,1,1,1,0,0,0
2924,0,7,9,-1790,-1980,-4,-3,-0.40000000000000036,-6,-2,-16,-1,-1,0,0,0
5501,0,4,5,-1270,-2363,-1,3,-0.40000000000000036,4,-73,-4,-1,-1,0,0,1
4119,0,1,2,-688,-577,3,-1,-0.20000000000000018,-1,-25,-2,-1,-1,0,0,1
2805,0,1,12,-5423,-4119,-18,2,-1.0,-13,4,0,-1,-1,0,0,0
8612,1,6,5,109,1368,47,0,0.40000000000000036,2,-15,16,-1,-1,0,0,0
2947,0,6,11,-4699,-4580,1,-1,-1.2000000000000002,-4,-54,-6,-1,-1,0,0,0
792,0,4,8,-2769,-820,35,1,-0.20000000000000018,-4,-39,9,1,1,0,0,0
7045,0,7,4,1293,-262,75,4,0.20000000000000018,7,-1,-7,0,0,0,0,0
8153,1,6,6,355,818,-1,4,0.0,-3,7,8,2,1,0,0,1
6148,1,3,2,2063,708,20,-1,0.40000000000000036,0,26,24,1,1,0,0,1
1791,0,8,6,2323,1699,1,-1,0.40000000000000036,5,7,15,0,0,0,0,1
3065,1,8,5,2427,2303,23,2,0.39999999999999947,0,36,8,2,1,0,0,1
3951,0,7,4,188,-1124,-61,-3,0.0,2,-39,-8,1,1,0,0,0
9706,0,3,7,-560,476,1,-1,0.20000000000000018,-2,35,-1,-1,-1,0,0,0
15,0,3,7,-1996,-1804,-1,-2,-0.40000000000000036,-10,-28,2,0,0,0,0,0
3091,1,9,2,4826,4472,19,0,1.2000000000000002,9,30,22,-1,-1,0,0,1
7695,1,17,4,7605,3993,1,1,0.7999999999999998,18,25,-8,0,1,1,1,1
7866,1,6,5,639,-401,0,1,0.0,2,-5,-12,2,1,0,0,0
6107,0,4,9,-2564,-1518,-25,12,-0.20000000000000018,-2,-10,-22,0,0,0,0,0
3827,1,8,9,143,-603,29,4,-0.20000000000000018,-8,3,10,1,1,0,0,1
5500,1,16,10,2098,1150,1,1,0.0,2,-7,9,1,1,0,0,1
6568,1,7,7,891,1526,65,1,0.40000000000000036,-7,28,-13,-1,-1,0,1,1
1225,0,9,5,2334,1246,-43,0,0.40000000000000036,3,26,-3,1,1,0,0,1
1642,0,8,5,335,675,2,1,0.0,1,17,-16,-1,-1,0,0,0
57,1,10,6,1201,316,1,-1,0.40000000000000036,6,-21,-2,1,1,0,0,1
8234,1,8,6,1634,1007,7,0,0.40000000000000036,4,29,3,1,1,0,0,1
927,1,11,6,2534,2539,3,3,0.5999999999999996,16,2,18,1,1,0,0,1
9527,0,6,7,-621,-23,1,-3,0.40000000000000036,-1,15,-4,-1,-1,0,0,1
765,1,3,2,1188,2851,17,6,0.5999999999999996,-1,12,20,0,-1,0,0,0
4348,0,8,6,767,796,1,0,0.20000000000000018,-2,-10,16,2,1,0,0,1
5393,1,6,3,2849,1925,-24,-1,0.6000000000000005,0,55,19,1,1,0,0,1
