blueWardsPlaced,blueWardsDestroyed,blueFirstBlood,blueKills,blueDeaths,blueAssists,blueDragons,blueHeralds,blueTowersDestroyed,blueTotalGold,blueAvgLevel,blueTotalExperience,blueTotalMinionsKilled,blueTotalJungleMinionsKilled,redWardsPlaced,redWardsDestroyed,redAssists,redDragons,redHeralds,redTowersDestroyed,redTotalGold,redAvgLevel,redTotalExperience,redTotalMinionsKilled,redTotalJungleMinionsKilled,blueWins
19,1,0,4,6,5,0,1,0,14939,6.6,15632,189,51,11,3,13,1,0,0,15737,6.8,17050,210,50,0
14,1,0,5,8,3,0,0,0,16367,7.2,18191,254,48,42,3,8,1,0,0,17571,7.0,18908,218,56,0
55,2,1,8,6,7,1,0,0,17403,7.4,19112,215,47,17,1,9,0,0,0,15885,6.6,17238,192,40,0
10,1,1,6,8,7,1,0,0,15108,6.4,16485,191,36,16,1,7,0,0,0,17410,7.0,18717,246,39,1
85,3,1,4,8,5,0,0,0,15426,7.0,17467,226,47,16,2,4,1,0,0,17449,7.4,20145,251,60,0
13,2,0,7,7,10,1,0,0,16397,6.6,17090,222,40,39,1,6,0,0,0,17420,7.2,19118,243,52,0
50,4,1,11,10,11,0,0,0,17535,6.8,17282,200,23,41,5,9,1,0,0,17935,7.2,18966,211,69,0
16,6,0,10,6,17,0,1,0,17859,7.0,17682,221,32,32,1,6,0,0,0,16148,6.8,17418,209,44,1
16,5,1,4,8,7,0,0,0,15667,7.0,17592,225,60,14,3,14,1,0,0,18117,7.6,19852,252,60,0
18,3,1,12,5,6,0,0,0,18967,7.6,19855,240,48,13,1,3,1,0,0,15372,6.8,17260,217,56,1
13,1,1,4,4,0,0,0,0,14727,7.0,17726,197,52,14,2,7,1,0,0,15739,7.2,19254,238,56,0
34,3,1,9,8,6,0,0,0,17532,7.2,18592,233,44,14,4,10,0,0,0,16464,6.8,17297,200,39,1
18,2,1,8,0,6,0,0,0,18609,7.2,19904,244,64,14,2,0,1,0,0,13500,6.6,16895,216,56,1
15,6,0,6,1,3,1,1,1,17459,7.0,18810,226,52,20,5,1,0,0,0,13725,6.4,16067,198,48,1
10,4,1,7,5,4,0,0,0,16478,7.0,18363,224,71,16,1,3,1,0,0,15771,7.2,19151,225,60,1
14,2,1,7,4,8,1,0,0,17651,6.8,18454,229,60,16,2,3,0,0,0,14406,6.8,18147,179,52,1
13,3,1,8,9,8,1,1,0,17267,7.0,17580,203,51,48,3,16,0,0,0,17623,6.8,17988,180,44,1
18,2,1,5,6,7,1,0,0,15850,6.2,15600,210,51,65,4,8,0,0,0,15821,6.6,17152,222,31,0
15,7,0,5,6,3,0,0,0,15678,6.8,17696,211,51,19,3,9,0,0,0,16274,6.8,16922,223,32,1
21,4,1,10,3,12,1,1,0,18557,7.2,19603,235,47,16,4,3,0,0,0,14709,6.6,16899,200,40,1
15,5,1,7,2,9,0,0,0,17428,7.4,18741,219,56,16,2,1,1,0,0,14984,6.8,18180,242,52,1
16,2,1,9,4,10,1,0,0,17779,7.2,19282,220,52,11,2,2,0,0,0,15601,6.8,17453,244,56,1
11,0,0,5,10,5,0,0,0,14740,6.4,15556,156,49,16,3,12,1,0,0,18969,7.4,19740,220,64,0
12,4,0,5,8,5,1,0,0,15999,7.0,18592,241,48,54,2,6,0,0,0,18449,7.2,20431,255,63,0
36,2,1,3,4,2,0,0,0,15211,6.8,18224,234,53,16,4,2,1,0,0,16045,7.4,19557,217,73,0
18,2,1,8,4,18,0,0,0,17691,7.0,18548,222,60,14,3,4,0,0,0,14147,6.4,16149,184,44,0
18,2,0,5,9,7,0,0,0,15089,6.4,16002,182,32,17,4,7,1,0,0,17438,7.0,18680,201,54,0
38,5,0,4,8,4,0,0,0,15937,7.2,18739,219,50,15,4,13,1,0,0,18075,7.2,19729,254,52,0
17,0,1,6,6,7,1,0,0,16521,6.8,17859,214,56,17,1,3,0,1,0,16431,7.2,18928,243,52,1
14,0,0,5,9,3,0,0,0,15905,6.8,17772,203,43,14,4,5,1,0,0,17703,7.0,19576,218,58,0
22,3,1,9,1,12,0,0,0,18681,7.4,20293,249,59,12,0,1,0,1,0,13189,6.4,15788,181,48,1
27,7,0,5,4,4,1,0,0,15712,6.8,17969,221,46,23,4,4,0,0,0,15881,6.8,17687,235,50,1
59,2,1,5,2,8,1,0,0,17010,7.0,18660,250,58,34,3,2,0,0,0,14698,6.6,17485,220,54,1
44,1,1,10,2,13,1,0,0,17519,6.8,17753,209,37,11,2,1,0,0,0,13303,6.4,15612,197,38,1
33,5,0,4,4,5,1,0,0,16476,6.6,17137,225,50,13,5,1,0,1,0,15580,6.8,17277,227,54,1
19,1,1,6,10,3,0,1,0,15222,6.4,16160,192,38,56,7,15,1,0,0,17780,7.2,19038,205,49,0
14,0,1,9,9,6,0,0,0,17384,6.8,18722,227,48,12,0,9,1,1,0,18282,7.2,19661,225,56,0
16,2,1,7,13,6,0,0,0,16039,6.8,16809,179,46,14,3,9,1,0,0,18207,7.4,19632,185,46,0
13,3,1,5,4,5,0,1,0,16582,6.8,18262,216,66,58,4,6,1,0,0,16202,6.8,18501,246,41,1
18,2,1,8,2,11,0,0,0,17399,7.0,19449,232,44,13,3,2,1,0,0,14205,6.6,16915,208,51,0
16,15,1,6,7,6,1,1,0,16940,6.8,17580,222,39,40,2,5,0,0,0,16850,7.0,18399,219,48,0
48,2,1,7,5,10,0,0,0,17037,7.0,17825,237,40,15,5,5,1,1,0,16050,7.0,18202,219,60,0
19,4,0,3,4,9,1,0,0,15240,6.8,17456,243,45,15,4,6,0,0,0,16519,7.2,18578,244,64,0
80,4,0,9,5,6,1,1,0,18419,7.6,19957,246,56,13,3,7,0,0,0,16646,6.8,18004,244,50,1
15,2,1,4,6,4,1,0,0,14816,6.8,17070,204,46,48,2,9,0,0,0,16447,6.8,18210,239,40,0
49,4,1,6,7,10,1,0,1,17035,6.6,16379,187,40,191,4,6,0,1,0,15650,6.6,17206,179,59,0
17,1,0,4,12,3,0,0,0,15716,6.8,16980,225,39,15,0,10,1,1,0,19162,7.8,20797,239,59,1
16,2,1,9,8,12,0,1,0,16649,6.2,15616,166,36,19,2,8,1,0,0,17801,6.8,17809,208,48,0
16,3,1,8,6,13,0,0,0,17672,7.2,18962,245,50,34,3,8,1,0,0,16551,6.8,18029,238,61,1
12,1,0,2,9,2,0,0,0,14606,6.8,17633,200,71,14,0,6,1,0,0,18119,7.4,19263,221,60,0
16,4,1,5,6,5,0,1,0,16023,6.8,17244,207,60,14,4,7,1,0,0,14724,7.0,18162,173,50,1
15,2,0,4,4,4,0,1,0,16631,7.2,19310,252,57,29,2,1,0,0,0,15124,7.0,17643,214,56,1
17,3,1,8,5,9,0,0,0,16736,7.2,18330,227,56,12,3,4,0,0,0,15465,7.0,17799,221,48,0
16,3,0,3,2,4,1,0,0,14867,7.0,17875,205,52,18,3,2,0,0,0,15045,6.8,17137,245,49,1
35,1,0,1,2,2,1,1,0,13683,6.8,16232,198,60,16,3,1,0,0,0,15715,6.8,18108,262,51,0
15,1,1,5,5,2,1,0,0,16299,7.2,18568,225,62,14,0,3,0,0,0,15236,7.0,18693,202,57,0
57,6,0,5,6,5,1,1,0,14875,6.8,17019,194,48,17,4,5,0,0,0,16516,6.8,17621,217,44,1
15,1,0,8,6,3,0,0,0,16678,7.0,18875,216,64,15,5,3,1,0,0,15599,6.8,17289,220,32,0
15,1,0,4,5,4,0,0,0,15161,7.0,17998,194,72,16,2,3,1,0,0,15947,7.2,18835,231,55,1
16,3,0,7,12,5,0,0,0,16948,7.0,17861,207,48,94,3,12,1,0,0,19529,7.2,19165,252,48,1
15,3,0,3,9,3,0,0,0,15477,7.0,17532,223,56,61,1,12,0,1,0,17056,7.0,18187,192,52,1
36,8,1,7,4,11,1,0,0,16482,6.6,16880,222,46,21,4,6,0,0,0,15396,6.4,16124,212,58,1
22,2,0,6,3,10,0,0,0,17141,7.2,19142,232,54,15,2,1,1,0,0,14763,6.8,16952,206,56,1
15,5,0,7,3,4,1,0,0,16616,7.2,19895,246,43,20,0,5,0,0,0,15658,6.8,17292,229,48,1
26,5,1,15,8,24,0,0,0,19917,7.0,18396,209,28,14,5,8,1,0,0,16158,6.8,17057,172,55,1
17,3,1,8,14,11,0,0,0,17886,6.4,15999,219,32,11,3,17,1,1,0,19874,6.8,17489,151,48,0
14,3,0,4,8,4,0,0,0,15385,6.8,17267,219,52,15,4,14,1,0,0,17494,7.0,17602,226,40,0
38,2,0,7,8,8,0,0,0,16308,7.2,17911,199,48,15,3,3,0,0,0,17772,7.4,19486,250,48,1
16,1,1,4,10,3,0,0,0,15419,6.4,17517,191,43,14,2,9,0,0,0,18055,6.8,18356,225,48,0
15,2,1,10,7,8,1,0,0,18468,7.2,18822,221,51,18,3,6,0,0,0,17326,7.2,18539,252,40,1
38,0,1,4,14,2,0,0,0,14963,6.2,15662,170,48,19,4,20,1,1,1,21010,7.0,18722,203,41,0
16,1,1,5,6,6,1,0,0,15907,6.6,16474,211,67,19,5,9,0,0,0,16300,7.0,19193,211,56,0
18,2,0,2,7,2,0,0,0,14857,6.4,16453,210,59,15,1,17,1,0,0,16583,7.2,18343,203,44,0
12,4,1,6,5,10,0,0,0,16532,6.6,16932,213,58,17,1,9,1,0,0,14612,6.4,15792,155,52,0
14,6,0,7,4,7,0,1,0,16806,6.8,17149,217,50,38,6,4,0,0,0,14902,6.4,16257,200,55,0
16,2,1,12,6,10,1,0,0,19529,7.6,19979,242,48,34,1,6,0,0,0,16213,6.8,17947,197,64,1
18,4,1,9,7,10,1,0,0,16922,6.8,17350,207,36,15,3,3,0,0,0,17173,7.2,19025,221,48,1
24,3,0,6,5,8,0,0,0,16809,7.4,19023,225,68,52,4,7,1,1,0,16583,7.2,18466,239,64,0
17,8,1,7,8,10,1,1,0,17903,7.0,18746,239,63,17,6,12,0,0,0,17252,7.0,17998,217,48,0
16,18,1,4,11,3,0,0,0,14958,6.6,16928,184,42,53,1,7,0,1,1,20047,7.8,21818,243,63,0
15,0,1,7,9,6,0,0,0,16070,6.6,16510,199,44,17,1,11,0,0,0,17993,7.0,18263,211,60,0
14,1,1,10,3,13,1,0,1,19716,7.6,20456,219,64,14,0,1,0,0,0,14060,6.6,17041,222,50,1
15,4,1,8,3,6,1,1,0,17415,7.2,19432,246,48,15,1,1,0,0,0,15267,6.8,17930,212,64,1
14,1,0,7,6,7,1,0,0,16553,7.2,19304,205,56,11,2,7,0,0,0,15337,6.6,16415,173,44,1
16,5,0,5,12,5,1,0,0,14819,6.8,16721,164,47,39,7,8,0,0,0,19232,7.4,20258,242,42,0
18,5,0,15,5,15,0,1,1,21056,7.2,19016,206,35,31,4,3,0,0,0,15623,6.4,15652,193,53,1
12,4,0,5,8,5,1,0,0,16245,7.0,17547,206,52,18,2,11,0,0,0,17296,6.8,16794,206,48,1
17,3,1,8,4,10,1,0,0,17836,7.4,19239,235,67,16,2,3,0,0,0,16996,7.0,19094,263,68,0
48,12,0,6,9,7,0,0,0,15993,6.8,18112,226,48,30,8,13,1,0,0,17600,7.0,18327,217,56,1
18,9,1,9,1,13,1,0,0,17461,7.2,18412,235,48,44,2,1,0,1,0,14342,7.0,17516,228,56,1
15,2,0,7,6,4,1,0,0,16544,7.0,18907,247,47,36,3,6,0,0,0,16272,7.0,17422,221,54,1
17,11,0,6,6,6,1,0,0,16538,7.4,18750,231,52,42,4,10,0,1,0,17164,6.8,18511,230,43,1
13,1,0,6,3,6,1,0,0,16665,7.0,18534,236,56,14,1,3,0,0,0,15035,6.8,16610,235,36,1
38,1,0,6,8,7,1,0,0,16877,7.4,19179,225,52,14,0,11,0,0,0,17649,7.4,19724,226,59,0
13,0,1,6,7,2,0,0,0,16190,6.8,18041,234,54,16,0,13,1,0,0,16348,7.0,18108,217,51,0
16,4,0,2,2,2,0,0,0,15280,7.2,18773,257,64,16,3,2,1,0,0,14833,6.8,18164,240,51,0
13,2,1,7,5,5,0,0,0,15984,7.0,18367,205,49,77,2,6,1,0,0,15221,6.8,17348,175,54,1
24,3,0,3,3,5,0,0,0,15933,7.2,19079,259,52,15,1,4,1,0,0,15858,7.2,18543,262,56,1
18,4,0,12,5,14,1,0,0,18508,7.4,18693,205,60,15,4,4,0,0,0,17066,7.0,18371,225,52,0
16,1,1,8,4,7,1,1,0,17634,7.0,19000,242,46,31,1,2,0,0,0,15616,6.6,16739,233,50,1
16,4,0,8,10,13,0,0,0,16707,6.6,16612,204,43,18,3,12,1,0,0,17355,6.8,18034,193,52,0
16,2,1,12,10,13,1,0,0,19622,7.0,18338,216,54,16,2,8,0,0,0,17625,7.0,19138,211,56,1
18,4,1,6,7,10,1,1,0,17259,7.0,19074,236,67,84,3,8,0,0,0,17473,7.0,18070,225,46,1
11,3,1,9,7,7,0,0,0,18877,7.6,20418,244,67,22,0,6,0,0,0,15783,7.2,18419,205,39,1
12,1,0,4,6,0,0,0,0,15922,7.2,19022,248,64,36,3,8,0,0,0,17376,7.2,19638,207,68,0
17,4,0,4,5,4,0,0,0,15663,7.0,18122,237,44,21,2,2,1,0,0,14727,6.6,16745,191,52,0
16,3,0,4,12,5,1,0,0,15380,6.6,15984,226,43,17,2,17,0,1,2,20244,7.2,18802,231,36,0
14,3,0,4,3,1,1,0,0,15195,7.0,18358,217,70,16,1,2,0,0,0,14871,6.4,16564,228,35,1
14,1,1,5,10,4,0,0,0,15985,6.8,17576,223,47,13,3,11,1,0,0,16959,7.2,19554,188,37,0
15,4,1,7,9,4,0,0,0,15947,7.0,17802,204,56,18,4,10,1,0,0,18033,7.2,19819,188,64,0
15,0,1,4,7,3,0,0,0,15761,7.0,18196,253,32,13,3,6,0,0,0,17215,7.2,19401,233,48,0
47,2,0,7,7,8,0,0,0,17151,6.8,17777,193,49,12,3,6,1,1,1,18273,7.2,18703,234,55,0
18,4,1,11,11,16,0,0,0,18730,7.0,18011,208,38,18,4,14,1,0,0,18555,7.0,18543,219,81,0
16,1,1,7,6,9,0,0,0,17048,6.6,16378,227,52,18,1,4,0,0,0,15595,6.6,16632,188,53,0
15,4,1,16,7,14,1,0,0,20236,6.8,18074,203,40,15,1,6,0,0,0,16812,6.6,16610,169,48,1
16,4,1,5,8,4,1,0,0,15964,6.8,17011,204,53,53,1,7,0,0,0,17363,7.2,18738,217,49,1
14,5,0,6,8,4,0,0,0,16126,7.0,18226,201,61,18,0,6,1,0,0,16968,6.6,17477,230,51,0
15,3,1,5,4,9,0,0,0,15633,6.8,17562,222,44,17,3,4,0,0,0,15485,7.0,18105,210,56,0
18,3,1,5,3,10,1,0,0,15717,7.0,17819,211,59,21,1,3,0,0,0,15332,7.0,17890,231,61,1
39,6,0,3,5,6,0,0,0,15365,6.8,18102,216,60,24,2,5,0,0,0,16884,7.4,19386,245,59,0
48,1,1,5,4,5,1,0,0,15527,6.4,16705,185,44,15,1,2,0,0,0,14902,7.0,17578,226,44,0
15,7,0,4,2,3,1,0,0,15444,7.0,17833,236,53,17,1,0,0,0,0,14425,6.6,17125,229,44,1
18,1,1,8,7,11,1,0,0,16465,6.6,17106,215,28,18,3,5,0,0,0,16381,7.2,18291,203,51,0
18,1,0,7,8,5,0,0,0,16768,7.2,19368,225,58,15,2,9,1,0,0,17036,7.2,19523,221,65,0
16,3,1,6,2,6,1,0,0,16605,6.8,17533,219,46,17,5,1,0,1,0,14519,6.6,17173,210,44,1
13,1,1,7,4,6,1,0,0,16988,7.2,18623,196,56,12,0,1,0,0,0,15413,7.2,19139,224,76,1
12,3,1,9,5,9,0,0,0,17309,7.0,18904,221,36,14,2,3,1,1,0,15884,6.8,18176,208,44,1
14,4,1,5,8,5,0,0,0,15542,6.6,16959,188,59,70,3,8,1,0,0,17660,7.2,19007,238,44,0
17,2,1,7,2,4,0,0,0,17047,7.0,19573,224,54,15,4,1,1,0,0,13912,6.8,17685,201,50,1
15,3,0,5,15,6,0,0,0,15147,6.4,15110,201,33,19,0,20,1,0,0,19617,7.4,18958,193,50,0
17,4,0,6,6,6,0,0,0,16936,7.2,18646,240,56,56,2,7,1,0,0,16664,6.8,18287,199,68,1
12,2,0,8,6,7,0,0,0,16793,6.8,17595,210,36,14,3,6,1,0,0,16678,6.8,17675,238,41,0
17,2,0,3,4,3,1,0,0,15279,7.0,18515,240,44,16,2,4,0,1,0,16302,7.0,18423,243,48,1
14,3,0,6,11,8,0,0,0,16557,6.8,17924,232,55,15,2,25,1,0,0,19121,6.8,17754,219,55,1
14,0,0,7,9,5,0,0,0,16474,6.6,17408,209,50,22,4,13,1,0,0,18033,6.8,17815,206,53,0
25,2,0,11,5,10,0,1,1,18888,7.0,18915,204,44,17,1,8,1,0,0,16048,6.8,17123,205,52,1
16,4,1,6,8,2,1,0,0,15777,6.6,17401,224,53,20,2,9,0,0,0,17147,7.0,18276,210,36,0
18,2,1,3,8,4,0,0,0,14663,6.6,15749,201,41,16,1,8,0,1,0,17117,7.4,19565,213,50,0
18,2,1,6,6,5,1,1,0,16604,7.0,17994,240,56,16,4,3,0,0,0,15737,6.8,17574,205,40,1
17,2,1,5,2,9,0,0,0,15429,6.8,16480,202,44,38,3,3,0,0,0,14386,6.8,17888,203,38,0
13,6,0,4,1,4,0,0,0,15809,7.0,19160,245,51,16,3,0,1,0,0,14590,7.0,17519,244,62,1
17,2,0,6,9,5,0,0,0,16158,7.2,18018,213,48,17,4,12,1,1,0,17058,6.8,17751,177,48,0
21,4,1,2,5,4,0,0,0,15020,7.0,17488,224,64,14,2,8,1,1,0,16776,7.0,18473,275,48,0
60,1,1,6,8,6,0,0,0,16767,7.0,18062,228,53,16,1,7,1,1,0,17988,7.4,20442,252,64,0
14,4,1,5,5,4,1,0,0,16755,7.2,18596,261,56,13,4,3,0,0,0,15285,7.0,18098,217,46,0
14,0,0,3,4,3,0,0,0,15190,7.0,18530,231,51,16,3,4,1,1,0,16639,7.0,18217,264,48,1
13,5,0,6,4,3,1,0,0,16409,6.8,18420,232,43,13,1,4,0,0,0,15813,7.0,17934,202,68,1
40,8,1,6,6,14,1,0,0,16805,7.0,18793,230,63,29,4,7,0,0,0,16794,7.2,18729,223,56,1
14,4,1,7,8,10,0,1,0,17257,6.8,17553,189,52,88,3,9,1,0,0,17686,7.0,18251,223,60,1
31,5,0,5,4,5,0,0,0,15427,6.8,17722,215,50,17,5,4,1,0,0,15601,7.0,18225,229,48,0
14,3,0,4,6,5,1,0,0,15382,7.0,17876,218,56,18,1,4,0,1,0,16564,7.0,18820,207,54,0
12,3,0,3,8,1,0,0,0,14290,6.8,17459,204,52,18,3,8,1,0,0,17550,7.2,18519,221,61,0
12,2,0,7,2,7,0,1,0,17731,7.6,20617,238,80,11,1,2,1,0,0,14392,6.8,17438,236,46,1
16,2,0,7,6,8,0,0,0,16286,7.0,17910,223,40,15,1,8,0,0,0,15917,7.0,17349,196,52,0
17,4,0,2,8,2,0,0,0,14117,6.6,16799,199,44,15,3,7,1,1,0,18275,7.4,20251,248,56,0
21,4,1,10,5,9,1,0,0,18889,7.4,19825,257,56,16,2,6,0,0,0,15753,6.8,17313,175,59,0
15,4,1,7,2,6,0,1,1,17819,7.2,19319,236,44,18,1,1,1,0,0,14840,7.0,18136,223,72,1
14,4,1,4,4,5,0,0,0,16139,6.8,17770,245,46,21,4,7,1,0,0,15449,6.8,17326,206,52,1
16,1,0,8,6,8,0,0,0,16963,6.8,17360,203,56,15,2,10,1,0,0,15484,6.6,16358,173,56,1
16,1,0,5,7,4,0,0,0,14874,6.6,16128,182,32,49,7,7,1,0,0,17063,6.8,17966,207,61,0
51,2,0,3,4,5,1,0,0,14945,6.4,16491,215,50,17,4,3,0,0,0,16641,7.0,18644,226,53,0
19,0,0,9,6,9,0,0,0,17368,6.8,18134,219,40,15,3,8,0,0,0,17088,7.2,19152,227,59,1
17,2,0,3,9,4,0,0,0,14017,6.6,16680,185,54,13,3,10,0,0,0,19106,7.0,18508,245,52,0
16,2,0,8,15,9,1,0,0,15797,6.2,15229,168,34,16,5,14,0,0,0,20598,7.4,20434,219,50,0
19,2,0,5,6,4,0,1,0,16416,6.8,18647,253,44,12,4,7,1,0,0,16621,7.0,18688,239,40,0
20,1,1,12,9,16,1,0,0,18345,6.8,17559,222,32,15,3,8,0,1,0,17404,7.0,18120,207,48,0
17,3,0,3,8,3,1,0,0,14591,6.8,16795,224,46,16,3,8,0,1,0,17827,7.4,19669,252,50,1
40,3,0,1,7,1,0,0,0,13325,6.6,16064,171,52,18,3,12,1,1,0,16898,7.2,18561,230,51,0
20,6,1,8,2,8,1,0,0,16846,7.4,19790,224,54,24,5,1,0,0,0,14359,6.8,17827,223,48,0
11,5,1,6,9,8,0,0,0,17025,7.0,18038,231,40,17,2,9,1,0,0,18339,7.4,19980,232,57,0
21,2,1,5,1,4,0,0,0,16751,7.2,19355,245,53,13,0,1,1,0,0,13722,6.8,18077,189,66,1
19,5,1,12,3,6,1,0,0,19154,7.4,20112,258,63,16,4,2,0,1,0,13490,6.0,14110,179,32,1
17,4,1,4,8,3,1,0,0,14395,6.4,16209,175,45,19,1,11,0,0,0,17013,7.0,17776,213,50,0
22,3,0,6,6,4,0,0,0,15629,6.8,17035,212,42,17,3,11,1,0,0,15946,6.8,17062,200,54,0
15,1,0,5,7,12,1,0,0,15218,6.4,16410,198,44,18,1,6,0,0,0,17278,7.2,19260,240,47,0
11,3,1,8,3,4,1,0,0,17499,7.2,19191,231,44,20,0,2,0,0,0,14855,6.6,16854,208,39,1
18,2,1,7,5,5,1,0,0,16496,7.0,18201,202,55,15,5,5,0,0,0,14752,6.6,17014,209,36,1
16,3,1,9,2,8,1,1,0,17303,7.0,18705,219,49,16,2,3,0,0,0,14432,6.8,16551,217,52,1
16,4,1,6,5,7,0,1,0,16678,7.2,19110,248,53,19,3,6,1,0,0,15277,6.8,17370,233,34,1
18,4,1,4,4,7,0,0,0,16487,7.0,18146,229,60,16,3,2,0,0,0,15492,7.0,18604,230,56,0
22,3,0,4,7,2,1,0,0,15125,6.8,17495,200,55,16,0,9,0,0,0,17427,6.8,18197,207,48,0
15,5,0,10,3,9,1,0,0,17886,7.4,19530,224,62,15,2,2,0,0,0,14032,6.6,16544,193,44,1
26,7,1,2,3,6,0,0,0,15439,7.0,18214,250,55,45,7,6,0,1,0,14872,6.6,17046,225,40,1
41,2,1,6,7,8,0,0,0,15756,6.6,16210,204,49,18,4,6,0,0,0,17722,7.4,19399,242,60,0
10,1,1,7,7,5,0,0,0,16463,6.8,17576,215,42,33,0,8,1,0,0,16556,7.0,18137,217,40,0
16,2,0,2,3,4,0,0,0,14505,6.8,18139,230,51,42,3,4,1,0,0,15688,7.0,18321,253,48,0
13,5,0,13,3,11,0,1,0,19133,7.4,20110,223,40,14,0,2,1,0,0,14895,6.6,16635,168,80,1
39,2,0,4,6,4,0,0,0,15462,7.2,18980,239,55,20,2,6,1,0,0,17332,7.2,19051,238,60,1
18,1,1,13,2,11,1,0,0,19867,7.0,19401,236,58,13,1,4,0,0,0,12890,5.8,14098,168,33,1
17,3,1,5,0,4,0,1,1,17606,7.6,20053,229,60,17,3,0,0,0,0,13579,6.6,16768,220,52,1
17,4,0,1,4,1,0,0,0,14305,6.8,17810,251,44,19,6,5,1,0,0,17194,7.2,19916,282,56,0
18,8,0,9,7,12,1,0,0,17896,6.8,18474,215,58,84,6,10,0,0,0,16820,6.8,17186,222,40,1
94,4,0,8,9,10,0,1,0,17431,7.0,17957,208,34,15,3,8,1,0,0,17527,6.6,17680,215,52,0
16,2,1,7,3,4,1,0,0,17879,7.4,19767,241,63,47,1,1,0,0,0,13015,6.0,14457,185,28,1
15,4,1,8,4,12,0,0,0,18498,7.2,18641,232,48,18,0,2,1,0,0,15739,7.0,17661,215,43,1
16,3,0,5,10,5,0,0,0,15867,6.8,17737,227,47,19,1,9,0,0,0,17673,7.2,18990,200,44,0
18,4,0,4,9,4,1,0,0,15137,6.6,15969,206,38,17,5,10,0,1,0,18584,7.2,19293,262,59,0
13,3,1,9,11,4,0,0,0,17643,7.2,18331,221,55,37,1,17,1,0,0,17619,7.0,17848,153,36,0
15,1,0,8,7,10,1,0,0,17765,7.2,19108,242,52,14,3,5,0,0,0,15453,6.6,16586,170,40,1
11,2,0,4,13,3,0,0,0,14539,6.6,16271,165,53,58,3,12,0,0,0,20678,7.6,20819,224,50,0
13,0,0,4,3,5,0,0,0,15260,7.0,17619,191,59,89,2,0,1,1,0,14937,6.6,16918,212,52,0
19,3,1,12,8,8,0,0,0,19525,7.6,20374,242,50,60,7,10,0,0,0,16301,7.0,17574,181,32,0
35,2,1,6,5,6,1,0,0,15765,7.0,17647,214,45,12,2,6,0,0,0,15929,6.8,17960,218,47,0
15,4,0,5,5,10,1,0,0,15871,7.0,18125,219,43,16,1,8,0,1,0,14864,6.8,17020,164,43,1
61,3,0,5,7,5,0,0,0,16343,6.8,18250,233,52,17,4,9,1,0,0,16266,6.8,18011,203,52,1
16,2,0,2,2,3,0,0,0,15830,7.2,19605,255,80,12,1,3,0,0,0,14921,7.0,17604,219,63,1
19,6,0,4,5,4,0,1,0,15522,7.0,18317,214,63,30,10,7,1,0,0,16593,7.2,18437,246,64,1
17,4,1,6,6,6,1,0,0,16004,7.0,18381,216,38,14,4,6,0,0,0,16699,7.0,19064,240,52,1
15,3,1,6,8,8,0,0,0,15697,6.8,16449,196,44,14,2,13,0,0,0,16934,6.4,16734,201,47,0
14,4,0,5,6,6,0,0,0,15698,6.6,17663,201,63,23,3,8,1,0,0,16385,7.0,18035,230,43,0
15,13,1,6,8,10,1,0,0,16359,6.4,15794,182,49,41,1,4,0,0,1,18773,7.2,18881,225,49,1
13,2,0,6,11,6,1,0,0,16543,7.0,17893,213,47,16,2,16,0,0,0,19575,7.2,18895,240,39,0
16,2,1,7,9,14,1,1,0,16571,6.2,14758,192,32,13,2,16,0,0,0,17255,6.8,17159,187,54,1
13,2,0,3,7,1,0,0,0,15078,7.0,17979,219,48,30,2,9,1,0,0,16901,7.0,18789,225,57,0
14,6,0,9,7,9,0,0,0,18151,7.2,19393,227,44,19,0,9,0,0,0,17304,7.0,17787,226,60,1
15,3,0,3,6,0,0,0,0,14686,6.8,17861,238,44,20,3,8,1,0,1,18283,7.0,18723,243,52,0
37,3,0,6,5,7,1,1,1,17486,7.2,17915,215,52,17,3,5,0,0,0,16097,6.8,17425,198,71,1
40,2,1,10,2,14,1,0,0,17618,7.0,18556,203,36,13,4,3,0,0,0,13245,6.0,14270,184,24,1
16,5,1,7,2,11,1,0,0,16685,7.0,18048,216,40,19,3,2,0,0,0,14379,6.6,16389,208,44,1
78,4,1,9,3,10,0,0,0,17983,7.0,18340,230,52,18,0,1,0,1,0,13974,6.6,16405,183,49,1
13,1,0,3,7,3,1,0,0,14659,6.2,15944,193,48,13,1,6,0,0,0,15603,6.8,17994,213,48,1
18,3,0,5,7,3,1,0,0,16535,7.2,19103,206,80,16,6,5,0,0,0,15579,6.6,16927,197,48,1
21,4,1,5,4,11,0,0,0,16282,6.8,17378,213,49,19,3,3,1,1,0,15400,6.6,16866,228,52,1
19,3,1,7,4,9,0,0,0,17226,7.0,18982,228,61,14,4,2,1,0,0,15369,6.6,16967,202,49,0
143,5,1,10,7,10,1,0,0,17665,7.4,18125,213,37,15,2,4,0,0,0,17040,7.2,19160,228,71,0
52,1,1,10,5,11,0,0,0,17741,6.8,18253,230,40,12,5,6,1,0,0,15336,6.8,16814,199,40,1
21,5,1,5,4,5,0,0,0,16022,7.0,17853,219,60,78,1,9,0,1,0,15511,7.0,18531,242,42,0
15,0,1,2,12,2,0,0,0,13751,6.2,15189,183,40,15,2,15,1,0,1,19302,6.8,17901,201,40,0
14,3,0,4,3,2,0,0,0,15744,7.6,20593,234,67,16,2,0,1,0,0,15325,7.2,18803,263,52,0
